date,user_id,text,url,renderedContent,user_name,user_followers,replyCount,retweet-count,likeCount,quoteCount,lang,conversationId,outlinks,source,is_retweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,user_location,hashtags,cashtags,mentionedUsers.1,outlinks.1,tcooutlinks,sourceLabel,Sarcasm,Sentiment,Polarity
2022-06-01 23:59:16+00:00,1532149816511410178,"The Johnny Depp trial is being televised but somehow the Jeffrey Epstien was not televised....Shhhh, go back to sleep Liberals.",https://twitter.com/broncnutz/status/1532149816511410178,"The Johnny Depp trial is being televised but somehow the Jeffrey Epstien was not televised....Shhhh, go back to sleep Liberals.",broncnutz,12,0,0,0,0,en,1532149816511410178,,,,,,,,,,,,,,,Twitter for Android,0,0,0.00066307187
2022-06-01 23:59:16+00:00,1532149812979712002,everyone was team Johnny Depp until he won the case ????,https://twitter.com/nahteegi/status/1532149812979712002,everyone was team Johnny Depp until he won the case ????,nahteegi,3283,0,0,3,0,en,1532149812979712002,,,,,,,,"Coordinates(longitude=-79.987463, latitude=39.584088)","Place(fullName='Morgantown, WV', name='Morgantown', type='city', country='United States', countryCode='US')",,,,,,Twitter for iPhone,0,1,0.99518526
2022-06-01 23:59:14+00:00,1532149806449270788,"""Jury finds both Amber Heard and Johnny Depp were defamed after weeks-long trial""  
Tbh I am very satisfied with the verdict 
https://t.co/oveOrrtGP5",https://twitter.com/Havvamall/status/1532149806449270788,"""Jury finds both Amber Heard and Johnny Depp were defamed after weeks-long trial""  
Tbh I am very satisfied with the verdict 
twitter.com/i/events/15169…",Havvamall,54,0,0,0,0,en,1532149806449270788,['https://twitter.com/i/events/1516981028925018112'],,,,,,,,,,,,['https://twitter.com/i/events/1516981028925018112'],['https://t.co/oveOrrtGP5'],Twitter for Android,0,1,0.9362043
2022-06-01 23:59:13+00:00,1532149804213620739,Did Johnny depp acc win the case or was it just misheard,https://twitter.com/et_alx/status/1532149804213620739,Did Johnny depp acc win the case or was it just misheard,et_alx,546,1,0,5,0,en,1532149804213620739,,,,,,,,,,,,,,,Twitter for iPhone,0,0,0.21139008
2022-06-01 23:59:13+00:00,1532149803429285891,All these Captain Jack memes are reminding me that Johnny Depp hasn't given a memorable performance in nearly two decades.,https://twitter.com/ThatPazuzu/status/1532149803429285891,All these Captain Jack memes are reminding me that Johnny Depp hasn't given a memorable performance in nearly two decades.,ThatPazuzu,1142,1,0,8,0,en,1532149803429285891,,,,,,,,,,,,,,,Twitter for Android,0,1,0.5926647
2022-06-01 23:59:13+00:00,1532149800707182593,"Johnny Depp when he sees Amber Heard 
#DeppVsHeard https://t.co/z6ma3Fl2jQ",https://twitter.com/pavmgmt_/status/1532149800707182593,"Johnny Depp when he sees Amber Heard 
#DeppVsHeard https://t.co/z6ma3Fl2jQ",pavmgmt_,98,0,0,0,0,en,1532149800707182593,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1532149771267411969/pu/img/neWF2tzTsI7e95PV.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1532149771267411969/pu/pl/hfVrzMIrVRJTxNrb.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1532149771267411969/pu/vid/576x270/wbQt35EtAREd5QVG.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1532149771267411969/pu/vid/770x360/F7nr_bF6klZ5O3Ca.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1532149771267411969/pu/vid/1280x598/NEVOoBstPpkJSOgW.mp4?tag=12', bitrate=2176000)], duration=6.32, views=180)]",,,,,,,,['DeppVsHeard'],,,,,Twitter for Android,0,0,0.3077493
2022-06-01 23:59:13+00:00,1532149800447070208,"@Johnnydepp__ll We knew you'd win! We love you Johnny, from Philippines! 🇵🇭",https://twitter.com/zoyasanada/status/1532149800447070208,"@Johnnydepp__ll We knew you'd win! We love you Johnny, from Philippines! 🇵🇭",zoyasanada,1,0,0,0,0,en,1532088354623594496,,,,,1.5320883546235945e+18,https://twitter.com/Johnnydepp__ll,"[User(username='Johnnydepp__ll', id=1252480754048786436, displayname='Johnny Depp', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='Johnnydepp__ll', id=1252480754048786436, displayname='Johnny Depp', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,0,0,0.243675
2022-06-01 23:59:11+00:00,1532149794868629504,"Instead of #BelieveAllWomen, how about we #BelieveNoOne?

Everyone has a propensity for lying, everyone is capable of anything. That has to be something we take into account!

#IBelieveAllWomen #AmberHeard #JohnnyDepp",https://twitter.com/theirkedjerk/status/1532149794868629504,"Instead of #BelieveAllWomen, how about we #BelieveNoOne?

Everyone has a propensity for lying, everyone is capable of anything. That has to be something we take into account!

#IBelieveAllWomen #AmberHeard #JohnnyDepp",theirkedjerk,0,1,0,0,0,en,1532149794868629504,,,,,,,,,,"['BelieveAllWomen', 'BelieveNoOne', 'IBelieveAllWomen', 'AmberHeard', 'JohnnyDepp']",,,,,Twitter Web App,0,0,0.15552992
2022-06-01 23:59:11+00:00,1532149793618677761,@HarryPotterFilm they cleared Johnny Depp! Give him back the Grindewald role!,https://twitter.com/man_EE/status/1532149793618677761,@HarryPotterFilm they cleared Johnny Depp! Give him back the Grindewald role!,man_EE,940,0,0,0,0,en,1532149793618677761,,,,,,,"[User(username='HarryPotterFilm', id=46475424, displayname='Harry Potter Film', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='HarryPotterFilm', id=46475424, displayname='Harry Potter Film', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Tweetbot for iΟS,0,0,0.13138595
2022-06-01 23:59:10+00:00,1532149789818769410,Que bacan por #JohnnyDepp,https://twitter.com/DrJorgeMoscoso/status/1532149789818769410,Que bacan por #JohnnyDepp,DrJorgeMoscoso,734,0,0,0,0,es,1532149789818769410,,,,,,,,,,['JohnnyDepp'],,,,,Twitter for Android,0,1,0.99875265
2022-06-01 23:58:43+00:00,1532149677323440129,"@AgustinLaje Ser ""hijo de la chingada"" no tiene género. En 🇲🇽 hunden al buen #JohnnyDepp",https://twitter.com/causa_nuestra/status/1532149677323440129,"@AgustinLaje Ser ""hijo de la chingada"" no tiene género. En 🇲🇽 hunden al buen #JohnnyDepp",causa_nuestra,115,0,0,0,0,es,1532103983229280264,,,,,1.5321039832292805e+18,https://twitter.com/AgustinLaje,"[User(username='AgustinLaje', id=175273213, displayname='Agustín Laje', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['JohnnyDepp'],,"[User(username='AgustinLaje', id=175273213, displayname='Agustín Laje', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,0,0,0.0010425746
2022-06-01 23:58:42+00:00,1532149671602409472,"@beyondlove19 @kiley_christina What a win hey !!!! Justice was served at last. Have you listened to Johnny Depp singing Hallelujah.? Go take a look on YouTube, you won't be disappointed x",https://twitter.com/BeckyHa05658864/status/1532149671602409472,"@beyondlove19 @kiley_christina What a win hey !!!! Justice was served at last. Have you listened to Johnny Depp singing Hallelujah.? Go take a look on YouTube, you won't be disappointed x",BeckyHa05658864,302,1,0,2,0,en,1532025503619620865,,,,,1.5320456060504635e+18,https://twitter.com/beyondlove19,"[User(username='beyondlove19', id=611355092, displayname='l’inconnue', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='kiley_christina', id=865332424716292097, displayname='Christina-K', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='beyondlove19', id=611355092, displayname='l’inconnue', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='kiley_christina', id=865332424716292097, displayname='Christina-K', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,0,0,0.0007276535
2022-06-01 23:58:40+00:00,1532149665893867522,Finally Johnny depp got justice The truth came out congratulations #JohnnyDepp 🥳👏🏼 #TruthWins https://t.co/Mv9CPaioS1,https://twitter.com/m_ao9/status/1532149665893867522,Finally Johnny depp got justice The truth came out congratulations #JohnnyDepp 🥳👏🏼 #TruthWins https://t.co/Mv9CPaioS1,m_ao9,814,0,0,0,0,en,1532149665893867522,,"[Photo(previewUrl='https://pbs.twimg.com/media/FUNJ_lCWQAA4WDo?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FUNJ_lCWQAA4WDo?format=jpg&name=large')]",,,,,,,,"['JohnnyDepp', 'TruthWins']",,,,,Twitter for iPhone,0,0,0.3974898
2022-06-01 23:58:39+00:00,1532149659615084546,"Haven’t paid much attention to the Johnny depp amber heard trial, I have a life",https://twitter.com/adamtlo/status/1532149659615084546,"Haven’t paid much attention to the Johnny depp amber heard trial, I have a life",adamtlo,649,1,0,3,0,en,1532149659615084546,,,,,,,,,,,,,,,Twitter for iPhone,0,0,0.3768385
2022-06-01 23:58:39+00:00,1532149657647755264,"After winning the case against Amber Heard, Johnny Depp releases a statement https://t.co/r4uPG2r8KH  Ya'll do not understand what Freedom Of Speech means. It is only from the government that you exempt from being persecuted for speaking your mind.",https://twitter.com/thomasm31355681/status/1532149657647755264,"After winning the case against Amber Heard, Johnny Depp releases a statement relrules.com/after-winning-…  Ya'll do not understand what Freedom Of Speech means. It is only from the government that you exempt from being persecuted for speaking your mind.",thomasm31355681,0,0,0,0,0,en,1532149657647755264,['https://www.relrules.com/after-winning-the-case-against-amber-heard-johnny-depp-releases-a-statement/'],,,,,,,,,,,,['https://www.relrules.com/after-winning-the-case-against-amber-heard-johnny-depp-releases-a-statement/'],['https://t.co/r4uPG2r8KH'],Twitter Web App,0,1,0.99164534
