date,user_id,text,url,renderedContent,user_name,user_followers,replyCount,retweet-count,likeCount,quoteCount,lang,conversationId,outlinks,source,is_retweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,user_location,hashtags,cashtags,mentionedUsers.1,outlinks.1,tcooutlinks,sourceLabel,Sarcasm
2022-06-28 23:59:36+00:00,1541934369769754624,@yoonhyyh_ no because with loadshedding you cant do anything😭😭😭,https://twitter.com/em0junghoseok/status/1541934369769754624,@yoonhyyh_ no because with loadshedding you cant do anything😭😭😭,em0junghoseok,306,0,0,1,0,en,1541933567973916674,,,,,1.5419340582459845e+18,https://twitter.com/yoonhyyh_,"[User(username='yoonhyyh_', id=1488094173156757507, displayname='yalaina⁷🃏', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='yoonhyyh_', id=1488094173156757507, displayname='yalaina⁷🃏', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,1
2022-06-28 23:58:36+00:00,1541934120485412865,How cruel these people can even be. There is no electricity in # Gujrat  and its morning now and we have not slept all night.SHAME ON THESE PEOPLE.#Loadshedding,https://twitter.com/s84763596/status/1541934120485412865,How cruel these people can even be. There is no electricity in # Gujrat  and its morning now and we have not slept all night.SHAME ON THESE PEOPLE.#Loadshedding,s84763596,0,0,0,2,0,en,1541934120485412865,,,,,,,,,,['Loadshedding'],,,,,Twitter for Android,1
2022-06-28 23:58:26+00:00,1541934077481205760,"یہ چوں چوں کا مربہ حکومت کسی بھی دن گر جائے گی جس کا قوی امکان ہے۔ پاکستان کا لانگ ٹرم حل الیکشن اور پھر نئی حکومت کا لمبے عرصے تک قائم رہنا ہے۔ تاکہ اقتصادی پالیسیز میں تسلسل رہے۔ 
#Loadshedding",https://twitter.com/mfahadalvi/status/1541934077481205760,"یہ چوں چوں کا مربہ حکومت کسی بھی دن گر جائے گی جس کا قوی امکان ہے۔ پاکستان کا لانگ ٹرم حل الیکشن اور پھر نئی حکومت کا لمبے عرصے تک قائم رہنا ہے۔ تاکہ اقتصادی پالیسیز میں تسلسل رہے۔ 
#Loadshedding",mfahadalvi,304,0,0,2,0,ur,1541934077481205760,,,,,,,,"Coordinates(longitude=72.952919, latitude=33.53611)","Place(fullName='Rawalpindi, Pakistan', name='Rawalpindi', type='city', country='Pakistan', countryCode='PK')",['Loadshedding'],,,,,Twitter for Android,1
2022-06-28 23:57:54+00:00,1541933945054547969,#Loadshedding Allah is KElectric ko taba o barbad kare itna zulam laga rahka hai is duniya ko hi janat samaj behti hai Kelectric kuch sharm karo,https://twitter.com/Mohamma22325295/status/1541933945054547969,#Loadshedding Allah is KElectric ko taba o barbad kare itna zulam laga rahka hai is duniya ko hi janat samaj behti hai Kelectric kuch sharm karo,Mohamma22325295,3,1,0,1,0,hi,1541933945054547969,,,,,,,,,,['Loadshedding'],,,,,Twitter for Android,1
2022-06-28 23:56:36+00:00,1541933617479577600,What doesn’t make sense is that in the tenure of @ImranKhanPTI and @PTIofficial everything appeared to be controlled. Expensive but controlled. Then suddenly when @CMShehbaz and his government takes over &amp; all of a sudden we are in such big crisis? #Loadshedding,https://twitter.com/im_Pakistan786/status/1541933617479577600,What doesn’t make sense is that in the tenure of @ImranKhanPTI and @PTIofficial everything appeared to be controlled. Expensive but controlled. Then suddenly when @CMShehbaz and his government takes over &amp; all of a sudden we are in such big crisis? #Loadshedding,im_Pakistan786,2,0,0,1,0,en,1541933617479577600,,,,,,,"[User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PTIofficial', id=127483019, displayname='PTI', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CMShehbaz', id=136932734, displayname='Shehbaz Sharif', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['Loadshedding'],,"[User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PTIofficial', id=127483019, displayname='PTI', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CMShehbaz', id=136932734, displayname='Shehbaz Sharif', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for iPhone,1
2022-06-28 23:53:31+00:00,1541932840731959298,"ساری رات بھی بجلی کے انتظار میں گُزر گئی ابھی بھی بجلی غائب ہے ۔۔ لعنت ہو اس #امپورٹڈ_حکومت_نامنظور پہ ۔۔ توانوں اللّٰہ چُکے🤲

#Loadshedding",https://twitter.com/aaminey05/status/1541932840731959298,"ساری رات بھی بجلی کے انتظار میں گُزر گئی ابھی بھی بجلی غائب ہے ۔۔ لعنت ہو اس #امپورٹڈ_حکومت_نامنظور پہ ۔۔ توانوں اللّٰہ چُکے🤲

#Loadshedding",aaminey05,126,0,0,1,0,ur,1541932840731959298,,,,,,,,,,"['امپورٹڈ_حکومت_نامنظور', 'Loadshedding']",,,,,Twitter for Android,1
2022-06-28 23:52:26+00:00,1541932565590065152,"What hurts the most is that the government is currently enjoying their air conditioned houses &amp; on the other hand, the tax payer, people like you and me are sitting in the dark, praying to Allah for a miracle that the light will eventually come #Loadshedding",https://twitter.com/im_Pakistan786/status/1541932565590065152,"What hurts the most is that the government is currently enjoying their air conditioned houses &amp; on the other hand, the tax payer, people like you and me are sitting in the dark, praying to Allah for a miracle that the light will eventually come #Loadshedding",im_Pakistan786,2,0,0,2,0,en,1541932565590065152,,,,,,,,,,['Loadshedding'],,,,,Twitter for iPhone,1
2022-06-28 23:50:39+00:00,1541932119617945600,"ان گرمیوں میں شہباز شریف اور اسکے ساتھیوں نے فٹنس کے لئے ""بوٹ کیمپ"" جوائن کیا ہے 😜🙏

#Loadshedding",https://twitter.com/Gul_Rais/status/1541932119617945600,"ان گرمیوں میں شہباز شریف اور اسکے ساتھیوں نے فٹنس کے لئے ""بوٹ کیمپ"" جوائن کیا ہے 😜🙏

#Loadshedding",Gul_Rais,19533,0,0,4,0,ur,1541932119617945600,,,,,,,,,,['Loadshedding'],,,,,Twitter Web App,1
2022-06-28 23:49:45+00:00,1541931894400598022,"@MiftahIsmail But unki London tou kaya Pakistan may bi koi property nahi hai. @MiftahIsmail  everything was going fine, industry, loadshedding, exports, energy prices , dollar rate etc and then you came, ruined everything. Hopelessness everywhere.",https://twitter.com/ArslanAliAwan1/status/1541931894400598022,"@MiftahIsmail But unki London tou kaya Pakistan may bi koi property nahi hai. @MiftahIsmail  everything was going fine, industry, loadshedding, exports, energy prices , dollar rate etc and then you came, ruined everything. Hopelessness everywhere.",ArslanAliAwan1,16,0,0,0,0,en,1541040743090835457,,,,,1.5410407635212902e+18,https://twitter.com/MiftahIsmail,"[User(username='MiftahIsmail', id=34393098, displayname='Miftah Ismail', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='MiftahIsmail', id=34393098, displayname='Miftah Ismail', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='MiftahIsmail', id=34393098, displayname='Miftah Ismail', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='MiftahIsmail', id=34393098, displayname='Miftah Ismail', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,1
2022-06-28 23:49:33+00:00,1541931839920693255,"I swear to god ab rona aaraha hai! Halat kharab hgyi hai broo!!! Light khulwa do koi!! 😪😭😭
#LoadsheddingUpdates #loadshedding",https://twitter.com/YusraJugnoo/status/1541931839920693255,"I swear to god ab rona aaraha hai! Halat kharab hgyi hai broo!!! Light khulwa do koi!! 😪😭😭
#LoadsheddingUpdates #loadshedding",YusraJugnoo,49,1,0,3,0,hi,1541931839920693255,,,,,,,,,,"['LoadsheddingUpdates', 'loadshedding']",,,,,Twitter for Android,1
